order_line_id,order_id,order_date,customer_id,customer_segment,product_id,product_name,category,region,sales_channel,quantity,unit_price,unit_cost,discount_amount,revenue,cost,campaign,marketing_spend
LINE-0005381,ORD-003339,2025-08-13,CUST-0519,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Marketplace,2,68.00,30.00,6.80,129.20,60.00,Marketplace Boost,174.27
LINE-0005382,ORD-003339,2025-08-13,CUST-0519,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Marketplace,2,220.00,197.00,22.00,418.00,394.00,Marketplace Boost,0.00
LINE-0005383,ORD-003340,2025-08-14,CUST-0109,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,3,88.00,42.00,0.00,264.00,126.00,Organic Discovery,0.00
LINE-0005384,ORD-003340,2025-08-14,CUST-0109,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,2,220.00,197.00,0.00,440.00,394.00,Organic Discovery,0.00
LINE-0005385,ORD-003340,2025-08-14,CUST-0109,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,1,64.00,28.00,0.00,64.00,28.00,Organic Discovery,0.00
LINE-0005386,ORD-003341,2025-08-14,CUST-0165,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,2,74.00,34.00,0.00,148.00,68.00,Organic Discovery,0.00
LINE-0005387,ORD-003342,2025-08-14,CUST-0993,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.20
LINE-0005388,ORD-003343,2025-08-14,CUST-0178,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,74.32
LINE-0005389,ORD-003343,2025-08-14,CUST-0178,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,0.88,43.12,35.00,Paid Social,0.00
LINE-0005390,ORD-003343,2025-08-14,CUST-0178,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,3,88.00,42.00,5.28,258.72,126.00,Paid Social,0.00
LINE-0005391,ORD-003344,2025-08-14,CUST-0997,New,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0005392,ORD-003345,2025-08-15,CUST-1000,,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Web,2,92.00,42.00,3.68,180.32,84.00,Paid Social,26.73
LINE-0005393,ORD-003346,2025-08-15,CUST-0996,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0005394,ORD-003346,2025-08-15,CUST-0996,New,PROD-WOR-001,Focus Desk Lamp,Workspace,Central,Web,1,96.00,42.00,0.00,96.00,42.00,Organic Discovery,0.00
LINE-0005395,ORD-003346,2025-08-15,CUST-0996,New,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Web,1,58.00,27.00,0.00,58.00,27.00,Organic Discovery,0.00
LINE-0005396,ORD-003347,2025-08-15,CUST-0200,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Web,1,62.00,31.00,3.10,58.90,31.00,Organic Discovery,0.00
LINE-0005397,ORD-003347,2025-08-15,CUST-0200,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0005398,ORD-003347,2025-08-15,CUST-0200,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Web,2,118.00,58.00,11.80,224.20,116.00,Organic Discovery,0.00
LINE-0005399,ORD-003348,2025-08-15,CUST-0349,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0005400,ORD-003348,2025-08-15,CUST-0349,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,South,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0005401,ORD-003348,2025-08-15,CUST-0349,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0005402,ORD-003348,2025-08-15,CUST-0349,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Web,1,74.00,34.00,0.00,74.00,34.00,Organic Discovery,0.00
LINE-0005403,ORD-003349,2025-08-15,CUST-0028,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,1,82.00,38.00,0.00,82.00,38.00,Organic Discovery,0.00
LINE-0005404,ORD-003350,2025-08-16,CUST-0694,New,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,30.58
LINE-0005405,ORD-003350,2025-08-16,CUST-0694,New,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Marketplace,1,82.00,38.00,2.46,79.54,38.00,Sponsored Listings,0.00
LINE-0005406,ORD-003351,2025-08-16,CUST-0046,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,11.00,209.00,197.00,Organic Discovery,0.00
LINE-0005407,ORD-003352,2025-08-16,CUST-0276,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,5.80,52.20,27.00,Organic Discovery,0.00
LINE-0005408,ORD-003352,2025-08-16,CUST-0276,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Web,1,62.00,31.00,0.00,62.00,31.00,Organic Discovery,0.00
LINE-0005409,ORD-003353,2025-08-16,CUST-0612,New,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Marketplace,1,118.00,58.00,5.90,112.10,58.00,Marketplace Boost,36.59
LINE-0005410,ORD-003354,2025-08-16,CUST-0114,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,10.52
LINE-0005411,ORD-003354,2025-08-16,CUST-0114,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,South,Web,1,96.00,42.00,8.64,87.36,42.00,Email Retention,0.00
LINE-0005412,ORD-003354,2025-08-16,CUST-0114,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Web,1,74.00,34.00,2.96,71.04,34.00,Email Retention,0.00
LINE-0005413,ORD-003354,2025-08-16,CUST-0114,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,1,54.00,25.00,2.16,51.84,25.00,Email Retention,0.00
LINE-0005414,ORD-003355,2025-08-16,CUST-0363,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0005415,ORD-003356,2025-08-16,CUST-0222,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,7.92,80.08,42.00,Email Retention,4.27
LINE-0005416,ORD-003356,2025-08-16,CUST-0222,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Web,1,96.00,42.00,3.84,92.16,42.00,Email Retention,0.00
LINE-0005417,ORD-003357,2025-08-17,CUST-0418,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Marketplace,2,220.00,197.00,44.00,396.00,394.00,Marketplace Boost,181.89
LINE-0005418,ORD-003357,2025-08-17,CUST-0418,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,East,Marketplace,1,118.00,58.00,5.90,112.10,58.00,Marketplace Boost,0.00
LINE-0005419,ORD-003358,2025-08-17,CUST-0654,New,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,40.75
LINE-0005420,ORD-003359,2025-08-17,CUST-0263,Occasional,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,0.00,44.00,35.00,Organic Discovery,0.00
LINE-0005421,ORD-003360,2025-08-17,CUST-0905,New,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,33.49
LINE-0005422,ORD-003360,2025-08-17,CUST-0905,New,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Marketplace,1,118.00,58.00,3.54,114.46,58.00,Sponsored Listings,0.00
LINE-0005423,ORD-003361,2025-08-17,CUST-0562,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,53.67
LINE-0005424,ORD-003361,2025-08-17,CUST-0562,Occasional,PROD-WEL-002,Botanical Bath Set,Wellness,West,Marketplace,2,64.00,28.00,3.84,124.16,56.00,Sponsored Listings,0.00
LINE-0005425,ORD-003361,2025-08-17,CUST-0562,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Marketplace,1,74.00,34.00,2.22,71.78,34.00,Sponsored Listings,0.00
LINE-0005426,ORD-003362,2025-08-17,CUST-0970,New,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,1,64.00,28.00,6.40,57.60,28.00,Organic Discovery,0.00
LINE-0005427,ORD-003363,2025-08-17,CUST-1112,New,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,8.80,79.20,42.00,Organic Discovery,0.00
LINE-0005428,ORD-003364,2025-08-18,CUST-0401,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,0.00,176.00,84.00,Organic Discovery,0.00
LINE-0005429,ORD-003364,2025-08-18,CUST-0401,Occasional,PROD-WEL-002,Botanical Bath Set,Wellness,East,Web,2,64.00,28.00,0.00,128.00,56.00,Organic Discovery,0.00
LINE-0005430,ORD-003365,2025-08-18,CUST-0815,New,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Retail Pop-up,2,74.00,34.00,2.96,145.04,68.00,Local Event,15.99
LINE-0005431,ORD-003365,2025-08-18,CUST-0815,New,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Retail Pop-up,1,62.00,31.00,1.24,60.76,31.00,Local Event,0.00
LINE-0005432,ORD-003366,2025-08-18,CUST-0225,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,East,Web,2,48.00,20.00,4.80,91.20,40.00,Organic Discovery,0.00
LINE-0005433,ORD-003367,2025-08-18,CUST-0504,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Marketplace,1,58.00,27.00,1.74,56.26,27.00,Sponsored Listings,38.27
LINE-0005434,ORD-003367,2025-08-18,CUST-0504,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,2,88.00,42.00,5.28,170.72,84.00,Sponsored Listings,0.00
LINE-0005435,ORD-003368,2025-08-18,CUST-1183,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.01
LINE-0005436,ORD-003369,2025-08-18,CUST-0328,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,0.00,36.00,14.00,Organic Discovery,0.00
LINE-0005437,ORD-003369,2025-08-18,CUST-0328,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,0.00,176.00,84.00,Organic Discovery,0.00
LINE-0005438,ORD-003370,2025-08-18,CUST-0843,New,PROD-HOM-003,Everyday Candle Trio,Home,South,Web,1,36.00,14.00,0.72,35.28,14.00,Paid Social,12.52
LINE-0005439,ORD-003370,2025-08-18,CUST-0843,New,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,0.00
LINE-0005440,ORD-003371,2025-08-19,CUST-0427,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Web,1,74.00,34.00,1.48,72.52,34.00,Paid Social,10.24
LINE-0005441,ORD-003372,2025-08-19,CUST-0014,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Retail Pop-up,1,220.00,197.00,4.40,215.60,197.00,Local Event,17.67
LINE-0005442,ORD-003373,2025-08-19,CUST-0053,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,1,82.00,38.00,0.00,82.00,38.00,,0.00
LINE-0005443,ORD-003373,2025-08-19,CUST-0053,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,0.00,176.00,84.00,,0.00
LINE-0005444,ORD-003374,2025-08-19,CUST-0110,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,West,Retail Pop-up,3,64.00,28.00,13.44,178.56,84.00,Local Event,14.19
LINE-0005445,ORD-003375,2025-08-19,CUST-0399,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0005446,ORD-003375,2025-08-19,CUST-0399,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,West,Web,1,92.00,42.00,0.00,92.00,42.00,Organic Discovery,0.00
LINE-0005447,ORD-003376,2025-08-20,CUST-0170,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,Central,Marketplace,3,44.00,35.00,6.60,125.40,105.00,Marketplace Boost,41.29
LINE-0005448,ORD-003377,2025-08-20,CUST-0947,New,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,2,36.00,14.00,0.00,72.00,28.00,Organic Discovery,0.00
LINE-0005449,ORD-003378,2025-08-20,CUST-0209,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Retail Pop-up,2,74.00,34.00,2.96,145.04,68.00,Local Event,11.99
LINE-0005450,ORD-003379,2025-08-20,CUST-0544,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0005451,ORD-003379,2025-08-20,CUST-0544,Occasional,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,East,Web,1,44.00,35.00,0.00,44.00,35.00,Organic Discovery,0.00
LINE-0005452,ORD-003380,2025-08-20,CUST-0989,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,30.15
LINE-0005453,ORD-003380,2025-08-20,CUST-0989,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,0.88,43.12,35.00,Paid Social,0.00
LINE-0005454,ORD-003381,2025-08-20,CUST-0505,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,4.96
LINE-0005455,ORD-003382,2025-08-20,CUST-0128,,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,22.34
LINE-0005456,ORD-003383,2025-08-21,CUST-0477,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,2,36.00,14.00,2.88,69.12,28.00,Email Retention,2.78
LINE-0005457,ORD-003383,2025-08-21,CUST-0477,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Web,1,54.00,25.00,2.16,51.84,25.00,Email Retention,0.00
LINE-0005458,ORD-003384,2025-08-21,CUST-0148,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,East,Marketplace,1,64.00,28.00,1.92,62.08,28.00,Sponsored Listings,10.36
LINE-0005459,ORD-003385,2025-08-21,CUST-0536,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0005460,ORD-003386,2025-08-21,CUST-0839,New,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,5.04,30.96,14.00,Email Retention,0.81
LINE-0005461,ORD-003387,2025-08-21,CUST-0490,,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,64.42
LINE-0005462,ORD-003387,2025-08-21,CUST-0490,,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,2,118.00,58.00,4.72,231.28,116.00,Paid Social,0.00
LINE-0005463,ORD-003387,2025-08-21,CUST-0490,,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,2,64.00,28.00,2.56,125.44,56.00,Paid Social,0.00
LINE-0005464,ORD-003388,2025-08-21,CUST-0770,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,3.19
LINE-0005465,ORD-003388,2025-08-21,CUST-0770,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,1.76,42.24,35.00,Email Retention,0.00
LINE-0005466,ORD-003389,2025-08-21,CUST-0355,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Web,1,118.00,58.00,2.36,115.64,58.00,Paid Social,15.47
LINE-0005467,ORD-003390,2025-08-22,CUST-0314,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Retail Pop-up,2,88.00,42.00,3.52,172.48,84.00,Local Event,16.69
LINE-0005468,ORD-003390,2025-08-22,CUST-0314,Occasional,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,South,Retail Pop-up,1,44.00,35.00,0.88,43.12,35.00,Local Event,0.00
LINE-0005469,ORD-003391,2025-08-22,CUST-0216,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,5.02
LINE-0005470,ORD-003392,2025-08-22,CUST-0368,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Marketplace,1,74.00,34.00,2.22,71.78,34.00,Sponsored Listings,13.31
LINE-0005471,ORD-003393,2025-08-22,CUST-0162,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Retail Pop-up,1,62.00,31.00,1.24,60.76,31.00,Local Event,4.53
LINE-0005472,ORD-003394,2025-08-22,CUST-0190,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,1,82.00,38.00,0.00,82.00,38.00,Organic Discovery,0.00
LINE-0005473,ORD-003394,2025-08-22,CUST-0190,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Web,2,48.00,20.00,9.60,86.40,40.00,Organic Discovery,0.00
LINE-0005474,ORD-003395,2025-08-22,CUST-0545,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,1,74.00,34.00,2.96,71.04,34.00,Email Retention,4.71
LINE-0005475,ORD-003395,2025-08-22,CUST-0545,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Web,2,62.00,31.00,11.16,112.84,62.00,Email Retention,0.00
LINE-0005476,ORD-003396,2025-08-22,CUST-0658,,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,11.43
LINE-0005477,ORD-003397,2025-08-23,CUST-0219,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,7.60
LINE-0005478,ORD-003397,2025-08-23,CUST-0219,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,0.00
LINE-0005479,ORD-003398,2025-08-23,CUST-0685,New,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Web,2,48.00,20.00,0.00,96.00,40.00,Organic Discovery,0.00
LINE-0005480,ORD-003398,2025-08-23,CUST-0685,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,8.80,167.20,84.00,Organic Discovery,0.00
LINE-0005481,ORD-003399,2025-08-23,CUST-0128,,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Marketplace,1,58.00,27.00,2.90,55.10,27.00,Marketplace Boost,60.12
LINE-0005482,ORD-003399,2025-08-23,CUST-0128,,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Marketplace,3,44.00,35.00,6.60,125.40,105.00,Marketplace Boost,0.00
LINE-0005483,ORD-003400,2025-08-23,CUST-0196,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,11.48
LINE-0005484,ORD-003401,2025-08-23,CUST-1097,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,Central,Web,1,44.00,35.00,1.76,42.24,35.00,Email Retention,1.04
LINE-0005485,ORD-003402,2025-08-24,CUST-0018,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,1,68.00,30.00,1.36,66.64,30.00,,38.90
LINE-0005486,ORD-003402,2025-08-24,CUST-0018,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,4.40,215.60,197.00,,0.00
LINE-0005487,ORD-003403,2025-08-24,CUST-0301,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,West,Web,1,92.00,42.00,6.44,85.56,42.00,Paid Social,12.49
LINE-0005488,ORD-003404,2025-08-24,CUST-0425,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0005489,ORD-003405,2025-08-24,CUST-0835,New,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,16.35
LINE-0005490,ORD-003406,2025-08-24,CUST-0223,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Marketplace,1,36.00,14.00,1.80,34.20,14.00,Marketplace Boost,10.77
LINE-0005491,ORD-003407,2025-08-24,CUST-0045,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.05
LINE-0005492,ORD-003408,2025-08-25,CUST-0815,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0005493,ORD-003408,2025-08-25,CUST-0815,New,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Web,1,96.00,42.00,0.00,96.00,42.00,Organic Discovery,0.00
LINE-0005494,ORD-003409,2025-08-25,CUST-0191,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Marketplace,2,96.00,42.00,9.60,182.40,84.00,Marketplace Boost,66.08
LINE-0005495,ORD-003410,2025-08-25,CUST-0032,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Web,1,118.00,58.00,2.36,115.64,58.00,Paid Social,16.27
LINE-0005496,ORD-003411,2025-08-25,CUST-0552,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,29.22
LINE-0005497,ORD-003411,2025-08-25,CUST-0552,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,Central,Marketplace,1,74.00,34.00,2.22,71.78,34.00,Sponsored Listings,0.00
LINE-0005498,ORD-003412,2025-08-25,CUST-0102,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,1,36.00,14.00,0.72,35.28,14.00,Paid Social,5.19
LINE-0005499,ORD-003413,2025-08-25,CUST-0297,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Marketplace,1,118.00,58.00,3.54,114.46,58.00,Sponsored Listings,19.62
LINE-0005500,ORD-003414,2025-08-25,CUST-1176,New,PROD-WOR-002,Felt Desk Organizer,Workspace,Central,Marketplace,2,48.00,20.00,12.48,83.52,40.00,Sponsored Listings,14.63
LINE-0005501,ORD-003415,2025-08-26,CUST-0147,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,2,74.00,34.00,0.00,148.00,68.00,Organic Discovery,0.00
LINE-0005502,ORD-003416,2025-08-26,CUST-0189,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,2,68.00,30.00,9.52,126.48,60.00,Paid Social,18.29
LINE-0005503,ORD-003417,2025-08-26,CUST-1081,New,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Marketplace,3,48.00,20.00,4.32,139.68,60.00,Sponsored Listings,26.35
LINE-0005504,ORD-003418,2025-08-26,CUST-0837,New,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,5.61
LINE-0005505,ORD-003418,2025-08-26,CUST-0837,New,PROD-WEL-002,Botanical Bath Set,Wellness,East,Web,1,64.00,28.00,2.56,61.44,28.00,Email Retention,0.00
LINE-0005506,ORD-003419,2025-08-26,CUST-0212,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,11.44,76.56,42.00,Sponsored Listings,13.35
LINE-0005507,ORD-003420,2025-08-26,CUST-0218,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,South,Marketplace,1,68.00,30.00,2.04,65.96,30.00,,12.10
LINE-0005508,ORD-003421,2025-08-27,CUST-0358,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Marketplace,1,62.00,31.00,1.86,60.14,31.00,Sponsored Listings,41.25
LINE-0005509,ORD-003421,2025-08-27,CUST-0358,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0005510,ORD-003421,2025-08-27,CUST-0358,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Marketplace,1,74.00,34.00,2.22,71.78,34.00,Sponsored Listings,0.00
LINE-0005511,ORD-003422,2025-08-27,CUST-1083,New,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,2,36.00,14.00,0.00,72.00,28.00,Organic Discovery,0.00
LINE-0005512,ORD-003423,2025-08-27,CUST-0350,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Marketplace,1,96.00,42.00,2.88,93.12,42.00,Sponsored Listings,32.14
LINE-0005513,ORD-003423,2025-08-27,CUST-0350,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0005514,ORD-003424,2025-08-27,CUST-0129,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,4.40,83.60,42.00,,26.79
LINE-0005515,ORD-003425,2025-08-27,CUST-1166,New,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Retail Pop-up,1,220.00,197.00,0.00,220.00,197.00,Community Referral,11.02
LINE-0005516,ORD-003425,2025-08-27,CUST-1166,New,PROD-HOM-001,Linen Throw Set,Home,Central,Retail Pop-up,1,88.00,42.00,4.40,83.60,42.00,Community Referral,0.00
LINE-0005517,ORD-003425,2025-08-27,CUST-1166,New,PROD-OUT-001,Trail Hydration Pack,Outdoor,Central,Retail Pop-up,1,74.00,34.00,0.00,74.00,34.00,Community Referral,0.00
LINE-0005518,ORD-003426,2025-08-27,CUST-0217,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Web,2,62.00,31.00,0.00,124.00,62.00,Organic Discovery,0.00
LINE-0005519,ORD-003427,2025-08-27,CUST-0978,New,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,1,64.00,28.00,1.28,62.72,28.00,Paid Social,52.25
LINE-0005520,ORD-003427,2025-08-27,CUST-0978,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,0.00
LINE-0005521,ORD-003427,2025-08-27,CUST-0978,New,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,0.00
LINE-0005522,ORD-003428,2025-08-28,CUST-0909,New,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,7.81
